,0.0,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.21052631578947367,0.2631578947368421,0.3157894736842105,0.3684210526315789,0.42105263157894735,0.47368421052631576,0.5263157894736842,0.5789473684210527,0.631578947368421,0.6842105263157894,0.7368421052631579,0.7894736842105263,0.8421052631578947,0.894736842105263,0.9473684210526315,1.0
1,0.12054786148121803,0.1485592956441285,0.10911870279074819,0.13576219710809415,0.11308724195997068,0.22528194201882662,0.13487357259376975,0.048198361941853334,0.13702340917867264,0.057375158588235955,0.08562625190643391,0.044576605121973166,0.04337497655012812,0.0905468641731519,0.051907380353038005,0.07382859647710643,0.10545726618433209,0.06290152276260055,0.09358996517296157,0.1123406535646803
2,0.12743884201531502,0.22491183710244575,0.1488709864797666,0.14162140714569202,0.1033840686546322,0.2744527180536242,0.20765000480152504,0.1484831809287476,0.20313788186724258,0.08141316019269423,0.19353876914935625,0.06658937833690542,0.040871945775756265,0.11462678826199726,0.08165989553686505,0.1494525064736666,0.23611313373259585,0.06612704563131143,0.12128098493286546,0.13790770338034092
3,0.13368873111592502,0.2569106314605589,0.199290518089942,0.14462223948726602,0.08257094580686125,0.3340775548340581,0.2535931914237713,0.2162197548073847,0.22447036343348944,0.07957883161991545,0.2420244780229298,0.07448249172507967,0.00784563995588905,0.07838347868817032,0.08135229647493493,0.12241396184441068,0.22959299392409516,0.10149285231054422,0.14407832977524296,0.1594464258041173
4,0.13399938496028235,0.3083324442115445,0.1969546227923052,0.17671904642795,0.09297191332926348,0.3383344527908433,0.3296719508714029,0.2023687551590463,0.20095408132682382,0.10827877801038625,0.29840574737390024,0.06924021431428033,0.03576525615683825,0.13453837579715197,0.11891695420984963,0.13596249012538114,0.18413267298773095,0.11138462059196624,0.20626245004027066,0.12909464987503214
5,0.11729241791276504,0.36402459916023394,0.19185162924513136,0.23692696577252545,0.059309403924214986,0.3799852032651196,0.35204752737961714,0.23340092552848216,0.21547305560587013,0.15581795702173584,0.287533656233299,0.13181807759615127,0.009138573750460401,0.18876686362359912,0.16631210769140647,0.18460119042743867,0.12542472431101886,0.06539771513147642,0.168352598767602,0.1427924202833952
6,0.13397342850390653,0.3983309633613414,0.20986889433176953,0.32414495528126025,0.04145428782162644,0.4401189450371803,0.37305520302510226,0.2606152558474506,0.21852985876273967,0.19279138602320764,0.33195289195299127,0.14557748859354197,0.017622947901880022,0.2436350714695596,0.16136358165151615,0.12152764092678542,0.16747148698083852,0.06515110981132886,0.14122419285908838,0.1305980293147222
7,0.17691236420961856,0.4259771162781373,0.23176505115610305,0.3426707783905805,0.048883701816988825,0.4984352429739469,0.43283376047844085,0.30124663581231437,0.23979823892727967,0.18771194733016455,0.33535111968469505,0.19965180288835577,0.051071859152992546,0.3371933307253569,0.1097621431476839,0.19072076205184466,0.14067584826689694,0.1232948106369204,0.16636510339546834,0.18068147192608133
8,0.18760633102742347,0.45677015517188885,0.26244745950745907,0.3623955352531234,0.07807764247481744,0.5456456723443603,0.47057322276132857,0.3386131481134877,0.2610116352855954,0.1821033033559975,0.32830190818662336,0.2500720797542397,0.045676734574007005,0.3647307894948467,0.10017063889548154,0.17721582484757492,0.14755060071127732,0.10106642819653996,0.15323247366777593,0.13638122785899465
9,0.2090814329209342,0.44874307469233843,0.2785627929845064,0.4140684214220354,0.13625910543556735,0.5571874251524975,0.5138000250120084,0.3270948340100177,0.2655721345500664,0.24900648381625257,0.328966219808046,0.2926964658896952,0.04095410741063765,0.4160311573469002,0.16740017963185394,0.22284354156564423,0.15381214624906275,0.11650827660387353,0.23850957137469275,0.1938495970381114
